nSeq,I1,I2,O1,O2,A1,A2,A3,A4,A5,A6,timestamp_epoch_ms,classification
9.0,0.0,0.0,0.0,0.0,508.0,511.0,0.0,462.0,39.0,2.0,1762176128225.0,neutral
10.0,0.0,0.0,0.0,0.0,513.0,510.0,0.0,460.0,39.0,2.0,1762176128226.0,neutral
11.0,0.0,0.0,0.0,0.0,513.0,511.0,0.0,463.0,38.0,2.0,1762176128227.0,neutral
12.0,0.0,0.0,0.0,0.0,508.0,510.0,0.0,473.0,39.0,2.0,1762176128228.0,neutral
13.0,0.0,0.0,0.0,0.0,507.0,510.0,0.0,486.0,39.0,2.0,1762176128229.0,neutral
14.0,0.0,0.0,0.0,0.0,505.0,511.0,0.0,489.0,39.0,2.0,1762176128230.0,neutral
15.0,0.0,0.0,0.0,0.0,507.0,511.0,0.0,482.0,39.0,2.0,1762176128231.0,neutral
0.0,0.0,0.0,0.0,0.0,508.0,511.0,1.0,475.0,39.0,2.0,1762176128232.0,neutral
1.0,0.0,0.0,0.0,0.0,510.0,512.0,0.0,466.0,39.0,2.0,1762176128233.0,neutral
2.0,0.0,0.0,0.0,0.0,517.0,513.0,0.0,457.0,39.0,2.0,1762176128234.0,neutral
3.0,0.0,0.0,0.0,0.0,515.0,515.0,0.0,455.0,38.0,2.0,1762176128235.0,neutral
4.0,0.0,0.0,0.0,0.0,515.0,514.0,0.0,455.0,39.0,2.0,1762176128236.0,neutral
5.0,0.0,0.0,0.0,0.0,518.0,513.0,0.0,452.0,39.0,2.0,1762176128237.0,neutral
6.0,0.0,0.0,0.0,0.0,513.0,515.0,0.0,451.0,39.0,2.0,1762176128238.0,neutral
7.0,0.0,0.0,0.0,0.0,518.0,514.0,0.0,452.0,39.0,2.0,1762176128239.0,neutral
8.0,0.0,0.0,0.0,0.0,505.0,514.0,1.0,457.0,39.0,2.0,1762176128240.0,neutral
9.0,0.0,0.0,0.0,0.0,510.0,512.0,0.0,472.0,39.0,2.0,1762176128241.0,neutral
10.0,0.0,0.0,0.0,0.0,503.0,514.0,0.0,487.0,39.0,2.0,1762176128242.0,neutral
11.0,0.0,0.0,0.0,0.0,505.0,513.0,0.0,492.0,39.0,2.0,1762176128243.0,neutral
12.0,0.0,0.0,0.0,0.0,507.0,513.0,0.0,489.0,39.0,2.0,1762176128244.0,neutral
13.0,0.0,0.0,0.0,0.0,512.0,513.0,0.0,495.0,39.0,2.0,1762176128245.0,neutral
14.0,0.0,0.0,0.0,0.0,509.0,511.0,0.0,496.0,39.0,2.0,1762176128246.0,neutral
15.0,0.0,0.0,0.0,0.0,505.0,512.0,0.0,499.0,38.0,2.0,1762176128247.0,neutral
0.0,0.0,0.0,0.0,0.0,512.0,512.0,0.0,499.0,39.0,2.0,1762176128248.0,neutral
1.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,491.0,39.0,2.0,1762176128249.0,neutral
2.0,0.0,0.0,0.0,0.0,511.0,513.0,0.0,477.0,39.0,2.0,1762176128250.0,neutral
3.0,0.0,0.0,0.0,0.0,518.0,512.0,0.0,473.0,39.0,2.0,1762176128251.0,neutral
4.0,0.0,0.0,0.0,0.0,512.0,513.0,1.0,468.0,38.0,2.0,1762176128252.0,neutral
5.0,0.0,0.0,0.0,0.0,508.0,512.0,0.0,468.0,39.0,2.0,1762176128253.0,neutral
6.0,0.0,0.0,0.0,0.0,510.0,512.0,0.0,451.0,38.0,2.0,1762176128254.0,neutral
7.0,0.0,0.0,0.0,0.0,517.0,513.0,0.0,447.0,39.0,2.0,1762176128255.0,neutral
8.0,0.0,0.0,0.0,0.0,511.0,512.0,0.0,451.0,39.0,2.0,1762176128256.0,neutral
9.0,0.0,0.0,0.0,0.0,512.0,513.0,0.0,463.0,39.0,2.0,1762176128257.0,neutral
10.0,0.0,0.0,0.0,0.0,502.0,512.0,0.0,472.0,39.0,2.0,1762176128258.0,neutral
11.0,0.0,0.0,0.0,0.0,507.0,512.0,0.0,484.0,39.0,2.0,1762176128259.0,neutral
12.0,0.0,0.0,0.0,0.0,510.0,512.0,1.0,491.0,39.0,2.0,1762176128260.0,neutral
13.0,0.0,0.0,0.0,0.0,508.0,512.0,0.0,497.0,39.0,2.0,1762176128261.0,neutral
14.0,0.0,0.0,0.0,0.0,502.0,513.0,0.0,507.0,39.0,2.0,1762176128262.0,neutral
15.0,0.0,0.0,0.0,0.0,515.0,512.0,0.0,513.0,39.0,2.0,1762176128263.0,neutral
0.0,0.0,0.0,0.0,0.0,511.0,512.0,1.0,508.0,39.0,2.0,1762176128264.0,neutral
1.0,0.0,0.0,0.0,0.0,507.0,511.0,0.0,506.0,39.0,2.0,1762176128265.0,neutral
2.0,0.0,0.0,0.0,0.0,509.0,510.0,0.0,510.0,39.0,2.0,1762176128266.0,neutral
3.0,0.0,0.0,0.0,0.0,521.0,510.0,0.0,513.0,39.0,2.0,1762176128267.0,neutral
4.0,0.0,0.0,0.0,0.0,507.0,511.0,1.0,527.0,39.0,2.0,1762176128268.0,neutral
5.0,0.0,0.0,0.0,0.0,513.0,510.0,0.0,511.0,39.0,2.0,1762176128269.0,neutral
6.0,0.0,0.0,0.0,0.0,510.0,511.0,0.0,509.0,39.0,2.0,1762176128270.0,neutral
7.0,0.0,0.0,0.0,0.0,508.0,511.0,0.0,507.0,39.0,2.0,1762176128271.0,neutral
8.0,0.0,0.0,0.0,0.0,513.0,511.0,1.0,500.0,39.0,2.0,1762176128272.0,neutral
9.0,0.0,0.0,0.0,0.0,506.0,511.0,0.0,493.0,39.0,2.0,1762176128273.0,neutral
10.0,0.0,0.0,0.0,0.0,505.0,511.0,0.0,485.0,39.0,2.0,1762176128274.0,neutral
11.0,0.0,0.0,0.0,0.0,510.0,512.0,0.0,485.0,39.0,2.0,1762176128275.0,neutral
12.0,0.0,0.0,0.0,0.0,508.0,510.0,0.0,495.0,39.0,2.0,1762176128276.0,neutral
13.0,0.0,0.0,0.0,0.0,512.0,510.0,0.0,504.0,39.0,2.0,1762176128277.0,neutral
14.0,0.0,0.0,0.0,0.0,504.0,510.0,0.0,508.0,39.0,2.0,1762176128278.0,neutral
15.0,0.0,0.0,0.0,0.0,514.0,511.0,0.0,512.0,39.0,2.0,1762176128279.0,neutral
0.0,0.0,0.0,0.0,0.0,506.0,512.0,0.0,512.0,39.0,2.0,1762176128280.0,neutral
1.0,0.0,0.0,0.0,0.0,508.0,510.0,0.0,508.0,39.0,2.0,1762176128281.0,neutral
2.0,0.0,0.0,0.0,0.0,512.0,509.0,0.0,503.0,39.0,2.0,1762176128282.0,neutral
3.0,0.0,0.0,0.0,0.0,516.0,510.0,0.0,490.0,39.0,2.0,1762176128283.0,neutral
4.0,0.0,0.0,0.0,0.0,516.0,511.0,1.0,480.0,39.0,2.0,1762176128284.0,neutral
5.0,0.0,0.0,0.0,0.0,519.0,509.0,0.0,484.0,39.0,2.0,1762176128285.0,neutral
6.0,0.0,0.0,0.0,0.0,512.0,509.0,0.0,490.0,39.0,2.0,1762176128286.0,neutral
7.0,0.0,0.0,0.0,0.0,512.0,511.0,0.0,490.0,39.0,2.0,1762176128287.0,neutral
8.0,0.0,0.0,0.0,0.0,510.0,512.0,1.0,483.0,39.0,2.0,1762176128288.0,neutral
9.0,0.0,0.0,0.0,0.0,513.0,510.0,0.0,480.0,39.0,2.0,1762176128289.0,neutral
10.0,0.0,0.0,0.0,0.0,505.0,511.0,0.0,479.0,39.0,2.0,1762176128290.0,neutral
11.0,0.0,0.0,0.0,0.0,516.0,512.0,0.0,479.0,39.0,2.0,1762176128291.0,neutral
12.0,0.0,0.0,0.0,0.0,508.0,512.0,0.0,472.0,38.0,2.0,1762176128292.0,neutral
13.0,0.0,0.0,0.0,0.0,507.0,512.0,0.0,472.0,39.0,2.0,1762176128293.0,neutral
14.0,0.0,0.0,0.0,0.0,504.0,511.0,0.0,479.0,39.0,2.0,1762176128294.0,neutral
15.0,0.0,0.0,0.0,0.0,505.0,512.0,0.0,490.0,39.0,2.0,1762176128295.0,neutral
0.0,0.0,0.0,0.0,0.0,508.0,511.0,1.0,496.0,39.0,2.0,1762176128296.0,neutral
1.0,0.0,0.0,0.0,0.0,505.0,511.0,0.0,490.0,39.0,2.0,1762176128297.0,neutral
2.0,0.0,0.0,0.0,0.0,515.0,511.0,0.0,487.0,39.0,2.0,1762176128298.0,neutral
3.0,0.0,0.0,0.0,0.0,509.0,511.0,0.0,492.0,38.0,2.0,1762176128299.0,neutral
4.0,0.0,0.0,0.0,0.0,510.0,510.0,1.0,500.0,39.0,2.0,1762176128300.0,neutral
5.0,0.0,0.0,0.0,0.0,511.0,509.0,0.0,504.0,39.0,2.0,1762176128301.0,neutral
6.0,0.0,0.0,0.0,0.0,512.0,509.0,0.0,505.0,39.0,2.0,1762176128302.0,neutral
7.0,0.0,0.0,0.0,0.0,515.0,511.0,0.0,506.0,39.0,2.0,1762176128303.0,neutral
8.0,0.0,0.0,0.0,0.0,511.0,510.0,1.0,516.0,39.0,2.0,1762176128304.0,neutral
9.0,0.0,0.0,0.0,0.0,511.0,508.0,0.0,524.0,39.0,2.0,1762176128305.0,neutral
10.0,0.0,0.0,0.0,0.0,509.0,510.0,0.0,536.0,39.0,2.0,1762176128306.0,neutral
11.0,0.0,0.0,0.0,0.0,511.0,513.0,0.0,531.0,39.0,2.0,1762176128307.0,neutral
12.0,0.0,0.0,0.0,0.0,507.0,514.0,1.0,523.0,39.0,2.0,1762176128308.0,neutral
13.0,0.0,0.0,0.0,0.0,508.0,513.0,0.0,522.0,39.0,2.0,1762176128309.0,neutral
14.0,0.0,0.0,0.0,0.0,504.0,513.0,0.0,520.0,39.0,2.0,1762176128310.0,neutral
15.0,0.0,0.0,0.0,0.0,510.0,515.0,0.0,524.0,39.0,2.0,1762176128311.0,neutral
0.0,0.0,0.0,0.0,0.0,507.0,513.0,1.0,518.0,39.0,2.0,1762176128312.0,neutral
1.0,0.0,0.0,0.0,0.0,516.0,511.0,0.0,517.0,39.0,2.0,1762176128313.0,neutral
2.0,0.0,0.0,0.0,0.0,512.0,511.0,0.0,508.0,39.0,2.0,1762176128314.0,neutral
3.0,0.0,0.0,0.0,0.0,509.0,512.0,0.0,507.0,39.0,2.0,1762176128315.0,neutral
4.0,0.0,0.0,0.0,0.0,507.0,512.0,1.0,504.0,39.0,2.0,1762176128316.0,neutral
5.0,0.0,0.0,0.0,0.0,515.0,511.0,0.0,511.0,39.0,2.0,1762176128317.0,neutral
6.0,0.0,0.0,0.0,0.0,512.0,511.0,0.0,519.0,39.0,2.0,1762176128318.0,neutral
7.0,0.0,0.0,0.0,0.0,513.0,514.0,0.0,532.0,39.0,2.0,1762176128319.0,neutral
8.0,0.0,0.0,0.0,0.0,513.0,515.0,1.0,545.0,39.0,2.0,1762176128320.0,neutral
9.0,0.0,0.0,0.0,0.0,512.0,518.0,0.0,553.0,39.0,2.0,1762176128321.0,neutral
10.0,0.0,0.0,0.0,0.0,511.0,518.0,0.0,559.0,39.0,2.0,1762176128322.0,neutral
11.0,0.0,0.0,0.0,0.0,510.0,518.0,0.0,556.0,39.0,2.0,1762176128323.0,neutral
12.0,0.0,0.0,0.0,0.0,516.0,516.0,0.0,551.0,38.0,2.0,1762176128324.0,neutral
13.0,0.0,0.0,0.0,0.0,513.0,515.0,0.0,540.0,39.0,2.0,1762176128325.0,neutral
14.0,0.0,0.0,0.0,0.0,504.0,514.0,0.0,525.0,39.0,2.0,1762176128326.0,neutral
15.0,0.0,0.0,0.0,0.0,505.0,514.0,0.0,516.0,39.0,2.0,1762176128327.0,neutral
0.0,0.0,0.0,0.0,0.0,506.0,512.0,0.0,510.0,39.0,2.0,1762176128328.0,neutral
1.0,0.0,0.0,0.0,0.0,508.0,512.0,0.0,517.0,39.0,2.0,1762176128329.0,neutral
2.0,0.0,0.0,0.0,0.0,507.0,512.0,0.0,527.0,39.0,2.0,1762176128330.0,neutral
3.0,0.0,0.0,0.0,0.0,509.0,512.0,0.0,538.0,39.0,2.0,1762176128331.0,neutral
4.0,0.0,0.0,0.0,0.0,508.0,512.0,1.0,537.0,39.0,2.0,1762176128332.0,neutral
5.0,0.0,0.0,0.0,0.0,510.0,510.0,0.0,523.0,39.0,2.0,1762176128333.0,neutral
6.0,0.0,0.0,0.0,0.0,513.0,510.0,0.0,507.0,39.0,2.0,1762176128334.0,neutral
7.0,0.0,0.0,0.0,0.0,517.0,511.0,0.0,502.0,39.0,2.0,1762176128335.0,neutral
8.0,0.0,0.0,0.0,0.0,515.0,512.0,1.0,479.0,39.0,2.0,1762176128336.0,neutral
9.0,0.0,0.0,0.0,0.0,513.0,512.0,0.0,471.0,39.0,2.0,1762176128337.0,neutral
10.0,0.0,0.0,0.0,0.0,514.0,512.0,0.0,465.0,39.0,2.0,1762176128338.0,neutral
11.0,0.0,0.0,0.0,0.0,511.0,512.0,0.0,468.0,39.0,2.0,1762176128339.0,neutral
12.0,0.0,0.0,0.0,0.0,512.0,511.0,0.0,478.0,39.0,2.0,1762176128340.0,neutral
13.0,0.0,0.0,0.0,0.0,508.0,511.0,0.0,507.0,39.0,2.0,1762176128341.0,neutral
14.0,0.0,0.0,0.0,0.0,514.0,513.0,0.0,510.0,39.0,2.0,1762176128342.0,neutral
15.0,0.0,0.0,0.0,0.0,509.0,512.0,0.0,521.0,39.0,2.0,1762176128343.0,neutral
0.0,0.0,0.0,0.0,0.0,508.0,511.0,0.0,527.0,39.0,2.0,1762176128344.0,neutral
1.0,0.0,0.0,0.0,0.0,505.0,510.0,0.0,534.0,39.0,2.0,1762176128345.0,neutral
2.0,0.0,0.0,0.0,0.0,508.0,511.0,0.0,539.0,39.0,2.0,1762176128346.0,neutral
3.0,0.0,0.0,0.0,0.0,506.0,510.0,0.0,543.0,39.0,2.0,1762176128347.0,neutral
4.0,0.0,0.0,0.0,0.0,512.0,509.0,0.0,544.0,38.0,2.0,1762176128348.0,neutral
5.0,0.0,0.0,0.0,0.0,512.0,508.0,0.0,539.0,39.0,2.0,1762176128349.0,neutral
6.0,0.0,0.0,0.0,0.0,507.0,507.0,0.0,535.0,39.0,2.0,1762176128350.0,neutral
7.0,0.0,0.0,0.0,0.0,511.0,508.0,0.0,537.0,39.0,2.0,1762176128351.0,neutral
8.0,0.0,0.0,0.0,0.0,515.0,506.0,1.0,549.0,39.0,2.0,1762176128352.0,neutral
9.0,0.0,0.0,0.0,0.0,515.0,509.0,0.0,561.0,39.0,2.0,1762176128353.0,neutral
10.0,0.0,0.0,0.0,0.0,510.0,510.0,0.0,556.0,39.0,2.0,1762176128354.0,neutral
11.0,0.0,0.0,0.0,0.0,511.0,510.0,0.0,551.0,39.0,2.0,1762176128355.0,neutral
12.0,0.0,0.0,0.0,0.0,510.0,510.0,0.0,545.0,38.0,2.0,1762176128356.0,neutral
13.0,0.0,0.0,0.0,0.0,508.0,512.0,0.0,534.0,39.0,2.0,1762176128357.0,neutral
14.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,528.0,39.0,2.0,1762176128358.0,neutral
15.0,0.0,0.0,0.0,0.0,508.0,512.0,0.0,525.0,39.0,2.0,1762176128359.0,neutral
0.0,0.0,0.0,0.0,0.0,513.0,511.0,0.0,512.0,39.0,2.0,1762176128360.0,neutral
1.0,0.0,0.0,0.0,0.0,510.0,513.0,0.0,505.0,39.0,2.0,1762176128361.0,neutral
2.0,0.0,0.0,0.0,0.0,505.0,514.0,0.0,504.0,39.0,2.0,1762176128362.0,neutral
3.0,0.0,0.0,0.0,0.0,501.0,515.0,0.0,505.0,39.0,2.0,1762176128363.0,neutral
4.0,0.0,0.0,0.0,0.0,504.0,514.0,1.0,517.0,39.0,2.0,1762176128364.0,neutral
5.0,0.0,0.0,0.0,0.0,516.0,513.0,0.0,528.0,39.0,2.0,1762176128365.0,neutral
6.0,0.0,0.0,0.0,0.0,514.0,515.0,0.0,536.0,39.0,2.0,1762176128366.0,neutral
7.0,0.0,0.0,0.0,0.0,513.0,515.0,0.0,540.0,38.0,2.0,1762176128367.0,neutral
8.0,0.0,0.0,0.0,0.0,515.0,514.0,0.0,543.0,39.0,2.0,1762176128368.0,neutral
9.0,0.0,0.0,0.0,0.0,511.0,515.0,0.0,538.0,39.0,2.0,1762176128369.0,neutral
10.0,0.0,0.0,0.0,0.0,513.0,515.0,0.0,529.0,39.0,2.0,1762176128370.0,neutral
11.0,0.0,0.0,0.0,0.0,518.0,517.0,0.0,518.0,39.0,2.0,1762176128371.0,neutral
12.0,0.0,0.0,0.0,0.0,518.0,516.0,1.0,508.0,38.0,2.0,1762176128372.0,neutral
13.0,0.0,0.0,0.0,0.0,513.0,517.0,0.0,502.0,39.0,2.0,1762176128373.0,neutral
14.0,0.0,0.0,0.0,0.0,506.0,516.0,0.0,499.0,39.0,2.0,1762176128374.0,neutral
15.0,0.0,0.0,0.0,0.0,506.0,514.0,0.0,508.0,39.0,2.0,1762176128375.0,neutral
0.0,0.0,0.0,0.0,0.0,510.0,511.0,1.0,530.0,39.0,2.0,1762176128376.0,neutral
1.0,0.0,0.0,0.0,0.0,504.0,512.0,0.0,556.0,39.0,2.0,1762176128377.0,neutral
2.0,0.0,0.0,0.0,0.0,503.0,510.0,0.0,578.0,39.0,2.0,1762176128378.0,neutral
3.0,0.0,0.0,0.0,0.0,508.0,510.0,0.0,582.0,39.0,2.0,1762176128379.0,neutral
4.0,0.0,0.0,0.0,0.0,516.0,509.0,0.0,576.0,39.0,2.0,1762176128380.0,neutral
5.0,0.0,0.0,0.0,0.0,503.0,510.0,0.0,563.0,39.0,2.0,1762176128381.0,neutral
6.0,0.0,0.0,0.0,0.0,504.0,511.0,0.0,549.0,39.0,2.0,1762176128382.0,neutral
7.0,0.0,0.0,0.0,0.0,516.0,512.0,0.0,550.0,39.0,2.0,1762176128383.0,neutral
8.0,0.0,0.0,0.0,0.0,516.0,512.0,0.0,559.0,39.0,2.0,1762176128384.0,neutral
9.0,0.0,0.0,0.0,0.0,511.0,513.0,0.0,575.0,39.0,2.0,1762176128385.0,neutral
10.0,0.0,0.0,0.0,0.0,518.0,515.0,0.0,580.0,39.0,2.0,1762176128386.0,neutral
11.0,0.0,0.0,0.0,0.0,510.0,516.0,0.0,589.0,39.0,2.0,1762176128387.0,neutral
12.0,0.0,0.0,0.0,0.0,505.0,514.0,1.0,586.0,39.0,2.0,1762176128388.0,neutral
13.0,0.0,0.0,0.0,0.0,511.0,513.0,0.0,578.0,39.0,2.0,1762176128389.0,neutral
14.0,0.0,0.0,0.0,0.0,508.0,511.0,0.0,568.0,39.0,2.0,1762176128390.0,neutral
15.0,0.0,0.0,0.0,0.0,513.0,511.0,0.0,555.0,39.0,2.0,1762176128391.0,neutral
0.0,0.0,0.0,0.0,0.0,505.0,511.0,1.0,539.0,39.0,2.0,1762176128392.0,neutral
1.0,0.0,0.0,0.0,0.0,501.0,511.0,0.0,529.0,39.0,2.0,1762176128393.0,neutral
2.0,0.0,0.0,0.0,0.0,512.0,512.0,0.0,522.0,39.0,2.0,1762176128394.0,neutral
3.0,0.0,0.0,0.0,0.0,513.0,513.0,0.0,519.0,39.0,2.0,1762176128395.0,neutral
4.0,0.0,0.0,0.0,0.0,519.0,513.0,0.0,512.0,38.0,2.0,1762176128396.0,neutral
5.0,0.0,0.0,0.0,0.0,510.0,512.0,0.0,502.0,39.0,2.0,1762176128397.0,neutral
6.0,0.0,0.0,0.0,0.0,511.0,512.0,0.0,499.0,39.0,2.0,1762176128398.0,neutral
7.0,0.0,0.0,0.0,0.0,504.0,514.0,0.0,499.0,39.0,2.0,1762176128399.0,neutral
8.0,0.0,0.0,0.0,0.0,508.0,515.0,0.0,498.0,39.0,2.0,1762176128400.0,neutral
9.0,0.0,0.0,0.0,0.0,511.0,513.0,0.0,507.0,39.0,2.0,1762176128401.0,neutral
10.0,0.0,0.0,0.0,0.0,513.0,515.0,0.0,518.0,39.0,2.0,1762176128402.0,neutral
11.0,0.0,0.0,0.0,0.0,512.0,517.0,0.0,515.0,39.0,2.0,1762176128403.0,neutral
12.0,0.0,0.0,0.0,0.0,516.0,515.0,0.0,504.0,39.0,2.0,1762176128404.0,neutral
13.0,0.0,0.0,0.0,0.0,513.0,516.0,0.0,499.0,39.0,2.0,1762176128405.0,neutral
14.0,0.0,0.0,0.0,0.0,508.0,515.0,0.0,496.0,39.0,2.0,1762176128406.0,neutral
15.0,0.0,0.0,0.0,0.0,507.0,516.0,0.0,494.0,39.0,2.0,1762176128407.0,neutral
0.0,0.0,0.0,0.0,0.0,505.0,516.0,1.0,497.0,39.0,2.0,1762176128408.0,neutral
1.0,0.0,0.0,0.0,0.0,509.0,514.0,0.0,510.0,39.0,2.0,1762176128409.0,neutral
2.0,0.0,0.0,0.0,0.0,511.0,514.0,0.0,530.0,39.0,2.0,1762176128410.0,neutral
3.0,0.0,0.0,0.0,0.0,512.0,513.0,0.0,551.0,39.0,2.0,1762176128411.0,neutral
4.0,0.0,0.0,0.0,0.0,507.0,514.0,0.0,563.0,38.0,2.0,1762176128412.0,neutral
5.0,0.0,0.0,0.0,0.0,508.0,512.0,0.0,568.0,39.0,2.0,1762176128413.0,neutral
6.0,0.0,0.0,0.0,0.0,504.0,513.0,0.0,562.0,39.0,2.0,1762176128414.0,neutral
7.0,0.0,0.0,0.0,0.0,510.0,513.0,0.0,555.0,39.0,2.0,1762176128415.0,neutral
8.0,0.0,0.0,0.0,0.0,522.0,515.0,0.0,553.0,39.0,2.0,1762176128416.0,neutral
9.0,0.0,0.0,0.0,0.0,510.0,515.0,0.0,559.0,39.0,2.0,1762176128417.0,neutral
10.0,0.0,0.0,0.0,0.0,516.0,515.0,0.0,561.0,39.0,2.0,1762176128418.0,neutral
11.0,0.0,0.0,0.0,0.0,511.0,514.0,0.0,554.0,39.0,2.0,1762176128419.0,neutral
12.0,0.0,0.0,0.0,0.0,512.0,514.0,0.0,542.0,39.0,2.0,1762176128420.0,neutral
13.0,0.0,0.0,0.0,0.0,507.0,513.0,0.0,528.0,39.0,2.0,1762176128421.0,neutral
14.0,0.0,0.0,0.0,0.0,503.0,513.0,0.0,516.0,39.0,2.0,1762176128422.0,neutral
15.0,0.0,0.0,0.0,0.0,512.0,513.0,0.0,504.0,39.0,2.0,1762176128423.0,neutral
0.0,0.0,0.0,0.0,0.0,507.0,514.0,1.0,496.0,39.0,2.0,1762176128424.0,neutral
1.0,0.0,0.0,0.0,0.0,505.0,514.0,0.0,489.0,39.0,2.0,1762176128425.0,neutral
2.0,0.0,0.0,0.0,0.0,506.0,515.0,0.0,479.0,39.0,2.0,1762176128426.0,neutral
3.0,0.0,0.0,0.0,0.0,497.0,515.0,0.0,472.0,38.0,2.0,1762176128427.0,neutral
4.0,0.0,0.0,0.0,0.0,510.0,512.0,0.0,466.0,38.0,2.0,1762176128428.0,neutral
5.0,0.0,0.0,0.0,0.0,506.0,512.0,0.0,457.0,39.0,2.0,1762176128429.0,neutral
6.0,0.0,0.0,0.0,0.0,514.0,513.0,0.0,452.0,39.0,2.0,1762176128430.0,neutral
7.0,0.0,0.0,0.0,0.0,510.0,512.0,0.0,448.0,38.0,2.0,1762176128431.0,neutral
8.0,0.0,0.0,0.0,0.0,514.0,512.0,1.0,447.0,39.0,2.0,1762176128432.0,neutral
9.0,0.0,0.0,0.0,0.0,517.0,511.0,0.0,449.0,39.0,2.0,1762176128433.0,neutral
10.0,0.0,0.0,0.0,0.0,510.0,509.0,0.0,452.0,39.0,2.0,1762176128434.0,neutral
11.0,0.0,0.0,0.0,0.0,517.0,510.0,0.0,451.0,39.0,2.0,1762176128435.0,neutral
12.0,0.0,0.0,0.0,0.0,514.0,510.0,1.0,448.0,39.0,2.0,1762176128436.0,neutral
13.0,0.0,0.0,0.0,0.0,512.0,510.0,0.0,454.0,39.0,2.0,1762176128437.0,neutral
14.0,0.0,0.0,0.0,0.0,512.0,511.0,0.0,462.0,39.0,2.0,1762176128438.0,neutral
15.0,0.0,0.0,0.0,0.0,508.0,511.0,0.0,470.0,39.0,2.0,1762176128439.0,neutral
0.0,0.0,0.0,0.0,0.0,512.0,510.0,0.0,476.0,39.0,2.0,1762176128440.0,neutral
1.0,0.0,0.0,0.0,0.0,512.0,509.0,0.0,474.0,39.0,2.0,1762176128441.0,neutral
2.0,0.0,0.0,0.0,0.0,509.0,510.0,0.0,471.0,39.0,2.0,1762176128442.0,neutral
3.0,0.0,0.0,0.0,0.0,506.0,511.0,0.0,466.0,39.0,2.0,1762176128443.0,neutral
4.0,0.0,0.0,0.0,0.0,509.0,511.0,0.0,447.0,39.0,2.0,1762176128444.0,neutral
5.0,0.0,0.0,0.0,0.0,507.0,511.0,0.0,446.0,39.0,2.0,1762176128445.0,neutral
6.0,0.0,0.0,0.0,0.0,514.0,511.0,0.0,442.0,39.0,2.0,1762176128446.0,neutral
7.0,0.0,0.0,0.0,0.0,506.0,514.0,0.0,441.0,39.0,2.0,1762176128447.0,neutral
8.0,0.0,0.0,0.0,0.0,503.0,513.0,0.0,441.0,39.0,2.0,1762176128448.0,neutral
9.0,0.0,0.0,0.0,0.0,513.0,512.0,0.0,446.0,38.0,2.0,1762176128449.0,neutral
10.0,0.0,0.0,0.0,0.0,514.0,511.0,0.0,448.0,39.0,2.0,1762176128450.0,neutral
11.0,0.0,0.0,0.0,0.0,518.0,511.0,0.0,455.0,39.0,2.0,1762176128451.0,neutral
12.0,0.0,0.0,0.0,0.0,512.0,512.0,1.0,457.0,38.0,2.0,1762176128452.0,neutral
13.0,0.0,0.0,0.0,0.0,512.0,513.0,0.0,455.0,39.0,2.0,1762176128453.0,neutral
14.0,0.0,0.0,0.0,0.0,504.0,512.0,0.0,443.0,39.0,2.0,1762176128454.0,neutral
15.0,0.0,0.0,0.0,0.0,517.0,512.0,0.0,430.0,39.0,2.0,1762176128455.0,neutral
0.0,0.0,0.0,0.0,0.0,508.0,512.0,1.0,420.0,39.0,2.0,1762176128456.0,neutral
1.0,0.0,0.0,0.0,0.0,511.0,512.0,0.0,420.0,39.0,2.0,1762176128457.0,neutral
2.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,420.0,39.0,2.0,1762176128458.0,neutral
3.0,0.0,0.0,0.0,0.0,507.0,512.0,0.0,426.0,39.0,2.0,1762176128459.0,neutral
4.0,0.0,0.0,0.0,0.0,508.0,513.0,0.0,439.0,39.0,2.0,1762176128460.0,neutral
5.0,0.0,0.0,0.0,0.0,507.0,511.0,0.0,462.0,39.0,2.0,1762176128461.0,neutral
6.0,0.0,0.0,0.0,0.0,508.0,511.0,0.0,486.0,39.0,2.0,1762176128462.0,neutral
7.0,0.0,0.0,0.0,0.0,508.0,510.0,0.0,492.0,39.0,2.0,1762176128463.0,neutral
8.0,0.0,0.0,0.0,0.0,506.0,510.0,1.0,485.0,39.0,2.0,1762176128464.0,neutral
9.0,0.0,0.0,0.0,0.0,512.0,506.0,0.0,476.0,39.0,2.0,1762176128465.0,neutral
10.0,0.0,0.0,0.0,0.0,512.0,507.0,0.0,478.0,39.0,2.0,1762176128466.0,neutral
11.0,0.0,0.0,0.0,0.0,512.0,508.0,0.0,481.0,39.0,2.0,1762176128467.0,neutral
12.0,0.0,0.0,0.0,0.0,512.0,510.0,1.0,482.0,39.0,2.0,1762176128468.0,neutral
13.0,0.0,0.0,0.0,0.0,509.0,510.0,0.0,470.0,39.0,2.0,1762176128469.0,neutral
14.0,0.0,0.0,0.0,0.0,516.0,513.0,0.0,467.0,39.0,2.0,1762176128470.0,neutral
15.0,0.0,0.0,0.0,0.0,516.0,514.0,0.0,466.0,39.0,2.0,1762176128471.0,neutral
0.0,0.0,0.0,0.0,0.0,511.0,513.0,1.0,468.0,39.0,2.0,1762176128472.0,neutral
1.0,0.0,0.0,0.0,0.0,515.0,512.0,0.0,475.0,39.0,2.0,1762176128473.0,neutral
